provider_id,provider_lat,provider_lon,skills,rating,acceptance_rate_30d,avg_response_time_min,completed_jobs_90d
P310,36.08617455023713,91.16271155798266,Fridge repair,3.59,0.99,18.85,190
P311,34.688618255362826,83.10227611319218,Fridge repair|TV repair,4.23,0.66,3.22,282
P312,34.914425569455446,74.5138527434717,TV repair|Fridge repair,3.74,0.77,14.3,123
P313,35.34919929459652,74.98008864314264,Fridge installation|TV installation|TV repair,3.24,0.68,26.83,131
P314,31.6624612300899,92.97972989453964,Fridge repair,4.69,0.97,9.06,158
P315,36.37352108521728,89.69756527339092,Fridge installation|Fridge repair|TV installation,4.12,0.67,3.51,265
P316,23.80578064801121,96.55542244621074,TV installation,4.87,0.62,6.61,38
P317,27.873642467360327,70.6642557435913,TV installation|Fridge installation,4.93,0.8,6.22,53
P318,29.25124479822127,83.7248789592636,Fridge installation|TV repair,4.18,0.8,10.33,28
P319,12.395511776042534,70.71895069872114,TV installation,4.15,0.95,14.15,145
P320,21.38516675817391,68.2706169749857,TV installation|Fridge installation|TV repair,3.49,0.89,29.77,113
P321,13.62466215076547,93.51467809231622,Fridge installation|TV repair|Fridge repair,4.32,0.72,22.79,240
P322,25.83436896989284,87.94863918651754,Fridge installation,3.75,0.82,16.68,243
P323,30.068732040814723,69.02402929326693,TV installation,4.49,0.68,28.83,29
P324,17.481016873804293,72.3177534596409,Fridge repair|Fridge installation,3.61,0.95,29.9,141
P325,19.175900608373492,86.65759021744174,Fridge repair|TV installation|Fridge installation,4.56,0.69,5.86,239
P326,19.96603338461009,88.1729262484074,TV installation|Fridge installation,3.01,0.85,11.95,66
P327,19.242534247761434,79.66748661591012,TV installation|Fridge installation|TV repair,4.75,0.8,22.26,238
P328,24.819529835415807,84.28305305082618,TV installation|TV repair|Fridge installation,4.12,0.84,20.94,91
P329,25.46222367752195,68.66505152677323,Fridge repair|Fridge installation,3.64,0.85,6.17,161
P330,17.692911242185765,90.76201233623256,TV repair|TV installation,4.42,0.92,16.48,182
P331,12.276123274482234,77.51758985467004,Fridge repair|Fridge installation|TV installation,3.87,0.64,8.18,260
P332,31.23964055876605,90.23106719517766,Fridge installation,4.47,0.72,6.86,207
P333,26.44914357653875,90.78389692432673,Fridge installation|TV installation|Fridge repair,3.24,0.76,25.51,84
P334,29.459605213882742,95.55906983498716,Fridge installation|TV installation|Fridge repair,3.41,0.83,29.43,268
P335,8.759704547429878,68.70156115284931,TV installation,4.66,0.71,16.51,60
P336,35.279698108344874,75.51960600710744,Fridge installation|TV repair|TV installation,3.86,0.95,25.57,58
P337,20.620231578405345,95.18324553226007,Fridge repair,4.41,0.85,3.4,138
P338,30.626178839472967,68.20384691059496,Fridge installation|Fridge repair|TV installation,3.11,0.69,5.68,66
P339,29.789877494842326,87.05169953174705,TV installation|Fridge installation,4.91,0.63,3.6,229
P340,15.995875739771016,75.99275782168942,TV installation,4.57,0.99,12.39,115
P341,32.498893652294626,75.77603158276989,Fridge repair|TV repair|TV installation,3.31,0.94,3.3,259
P342,24.297792576537397,78.03169297754913,Fridge installation,3.63,0.91,4.42,169
P343,27.249900899092083,95.93843859219297,TV installation,4.12,0.97,3.46,151
P344,29.193807984441165,96.45761562442016,TV installation|TV repair,3.51,0.86,7.55,170
P345,12.386158033313102,74.53419096858582,Fridge repair|TV installation,3.5,0.94,17.71,90
P346,36.43498783803207,74.59487537997998,Fridge installation|Fridge repair|TV repair,3.81,0.82,24.17,186
P347,23.762608302936734,70.37003502665657,Fridge installation|TV installation,3.92,0.79,6.64,11
P348,27.261449520657102,74.26662314237392,Fridge installation|Fridge repair|TV repair,3.2,0.94,14.88,176
P349,23.817524212800258,69.80592007057469,TV repair|Fridge installation|TV installation,4.03,0.92,14.86,201
P350,31.025701774672175,82.42042197912596,TV repair,3.68,0.95,17.26,77
P351,29.945793664970417,83.06218992561418,TV repair|Fridge repair,3.41,0.95,26.63,101
P352,15.409306995012535,95.45250067178861,TV repair|TV installation|Fridge installation,4.12,0.9,17.62,75
P353,9.89093314655427,81.45400992755765,Fridge repair|TV repair|Fridge installation,4.82,0.82,15.94,271
P354,18.78604736958908,81.0992077577188,TV repair|TV installation,3.79,0.64,14.35,276
P355,13.909227314702983,83.1765593046475,Fridge repair|TV installation,3.57,0.92,18.17,94
P356,17.058123954679893,86.63756507250028,TV installation,3.39,0.96,16.57,277
P357,12.814995089069669,85.79072102053611,Fridge installation|Fridge repair|TV repair,3.73,0.96,6.73,229
P358,13.858454383672209,73.34252033790276,TV installation,4.79,0.86,6.26,269
P359,31.159204899099787,96.06492043599827,Fridge installation,4.71,0.65,22.71,25
P360,36.66406369295022,82.07541051163673,TV installation|Fridge installation|TV repair,3.24,0.89,11.04,111
P361,36.41369127778113,87.02788652259684,Fridge installation,3.26,0.87,4.6,205
P362,28.861255048705598,93.81748353751627,Fridge repair|TV installation|Fridge installation,3.16,0.89,7.25,274
P363,31.752841901988027,83.68301889458078,TV repair|TV installation|Fridge repair,4.42,0.73,15.19,222
P364,15.375337454171184,91.75839804127237,TV installation|TV repair|Fridge installation,4.76,0.81,8.84,165
P365,31.95336816853437,70.91848687718246,Fridge repair|Fridge installation,3.48,0.66,11.74,84
P366,26.88327996156855,86.0069284568745,Fridge repair|TV installation,3.7,0.94,15.2,280
P367,15.365271362588718,68.90235239760337,TV installation|Fridge installation,4.48,0.64,10.82,257
P368,10.019593296709767,73.07156167810282,TV repair|Fridge installation,4.71,0.69,25.44,137
P369,26.643575391702523,88.1303666317851,Fridge repair|Fridge installation,4.03,0.72,7.95,236
P370,30.131503446507793,79.84088394002409,Fridge repair|TV repair,4.52,0.96,8.52,261
P371,27.28456220080386,75.54831886941409,Fridge installation|TV installation|TV repair,4.81,0.87,17.69,100
P372,19.30302223536827,79.00558419786684,TV repair|Fridge repair|TV installation,3.45,0.75,5.61,156
P373,36.32720952680912,71.21089720646316,TV installation|Fridge repair,3.85,0.62,22.72,163
P374,36.021058910497146,71.6961648232632,TV installation|Fridge repair,4.42,0.99,25.13,284
P375,31.34229652840172,68.52219011241318,Fridge repair,4.93,0.89,10.53,130
P376,16.16411475403297,93.30986134741771,TV installation|Fridge repair|TV repair,3.23,0.88,17.14,295
P377,9.33758336573628,84.44795261766218,TV repair|TV installation|Fridge repair,3.57,0.93,4.08,231
P378,25.36544059512125,69.87024686622586,Fridge repair,4.75,0.95,11.25,95
P379,33.87677244604991,73.37457520633272,TV installation|TV repair|Fridge installation,3.16,0.7,24.25,167
P380,20.446295208494348,75.76552358916169,Fridge installation|TV repair,4.58,0.83,20.45,285
P381,14.386533739942138,82.16286424050523,TV installation,4.48,0.81,2.91,44
P382,32.04931718018591,93.49038810818575,Fridge repair|Fridge installation|TV installation,4.14,0.81,14.05,85
P383,21.46856385054074,71.98818946969345,Fridge repair,3.68,0.67,6.78,30
P384,26.307919039667674,85.15921770688344,Fridge repair|Fridge installation,4.41,0.69,16.35,37
P385,14.791348957649085,90.81575971947868,TV repair|TV installation,4.94,0.71,9.6,266
P386,15.799809428967661,79.80218537939365,TV installation,4.78,0.6,3.11,271
P387,9.323813619569128,72.06069882904622,Fridge installation,3.55,0.99,11.28,250
P388,26.05307117616261,81.62256912672983,Fridge repair|TV repair|TV installation,3.89,0.79,18.54,198
P389,8.159668175652204,68.22225694682753,Fridge repair,3.44,0.61,5.02,99
P390,21.422706695459667,80.71761616758563,TV repair|TV installation|Fridge repair,3.44,0.76,3.24,242
P391,19.51343619587856,70.52569023707737,Fridge repair|Fridge installation|TV installation,4.23,0.65,11.67,192
P392,33.3524532158701,82.31285082986344,Fridge repair|TV repair|Fridge installation,4.4,1.0,5.68,55
P393,12.790914240797655,79.30629823530478,TV repair|Fridge repair,4.46,0.95,20.79,118
P394,25.629251208630407,76.97180881802068,Fridge repair|Fridge installation|TV repair,4.65,0.98,24.99,17
P395,33.02353458445996,68.06101145210062,TV repair|Fridge repair|TV installation,4.44,0.93,3.14,155
P396,11.320141503911248,79.1313276083044,Fridge repair|Fridge installation|TV installation,3.91,0.75,5.39,93
P397,34.10931677415387,79.72295215968207,TV installation,3.64,0.9,13.55,294
P398,27.68142874350438,78.49567973429808,TV repair,4.19,0.6,19.81,127
P399,11.356390593682455,72.4753253932093,Fridge installation|TV repair,3.34,0.86,22.75,102
P400,9.926871486317472,83.48505670388515,TV installation,3.28,0.6,13.82,244
P401,22.094014320130487,84.73879671530197,TV installation|Fridge installation|Fridge repair,3.09,0.65,17.64,232
P402,21.53162575621926,91.6849728741978,Fridge installation|Fridge repair,3.13,0.75,25.85,108
P403,10.250824697211785,83.73349668743529,TV installation|Fridge installation|TV repair,4.72,0.84,8.34,297
P404,31.850248836380075,92.86930779217722,Fridge installation|TV installation,4.83,0.77,10.93,57
P405,8.356981387466192,78.7315177055534,Fridge repair,3.05,0.76,16.72,299
P406,12.838945849263832,80.48535081540402,Fridge installation,3.29,0.96,11.68,157
P407,17.853295987382417,82.99994206971563,TV installation|Fridge installation,3.76,0.6,12.8,135
P408,25.283676423320973,70.9365375238396,Fridge repair,4.69,0.81,25.57,213
P409,24.230964900300258,71.05251637071336,Fridge repair|TV repair|TV installation,3.33,0.99,8.4,76
P410,35.95650480641336,79.14199467658821,TV installation|TV repair,3.08,0.61,12.86,243
P411,19.46759377179452,77.08298157103505,TV repair|Fridge repair,3.29,0.8,5.64,131
P412,11.368029845815244,95.72164603970425,TV repair,3.63,0.96,18.88,210
P413,36.53638173310347,76.36375769674362,Fridge repair,4.92,0.76,12.79,287
P414,23.70082061307997,72.47020625217613,TV installation,4.11,0.82,23.33,51
P415,31.97763424009615,88.56139800432392,TV installation|TV repair|Fridge repair,3.35,0.8,20.97,30
P416,36.026104190125814,84.17355596125128,TV installation|TV repair|Fridge installation,3.69,0.83,5.9,120
P417,31.685950973466316,74.01196109243918,TV repair,4.56,0.89,10.41,223
P418,24.511943474286202,85.99915391491294,TV installation|TV repair,3.4,0.76,3.1,154
P419,28.615656783787255,94.30134145621018,Fridge repair|TV repair|Fridge installation,3.26,0.84,18.78,182
P420,21.29552631250848,69.10146533540575,TV repair|Fridge installation|Fridge repair,4.49,0.82,3.62,193
P421,15.997259479289351,93.43562684952748,TV installation|Fridge repair,4.89,0.66,14.95,117
P422,22.018815643221252,93.04287815292182,TV repair|Fridge installation,4.18,0.75,10.0,225
P423,20.79548769600447,85.56690379103264,TV repair|Fridge installation,4.84,0.74,22.32,228
P424,19.81994204864069,91.99804874108278,Fridge installation|Fridge repair|TV repair,4.53,0.83,28.77,57
P425,36.88756553954379,69.72467549715114,TV repair|TV installation|Fridge repair,3.01,0.86,10.36,156
P426,17.045073320124132,75.42537938804368,TV repair|TV installation,3.06,0.99,8.18,217
P427,30.115295446131082,94.94846454220965,TV installation|Fridge repair|TV repair,3.06,0.95,16.76,135
P428,26.689638036509976,91.77413634455709,Fridge repair|TV installation|TV repair,3.67,0.89,16.8,231
P429,8.257035268290599,96.93680481477736,Fridge installation,4.35,0.93,10.25,144
P430,9.280696149157107,77.91168973736609,Fridge installation|Fridge repair,4.27,0.63,2.16,145
P431,30.29876068112159,87.0976749544316,Fridge installation,4.53,0.94,19.18,113
P432,19.573905454137968,88.97133510747426,Fridge installation|TV repair|Fridge repair,3.56,0.87,2.69,84
P433,18.1157954851149,71.21894486494813,TV installation|TV repair,4.62,0.98,4.02,70
P434,10.927294799348124,93.19938331609521,Fridge repair,4.36,0.65,25.58,153
P435,21.869536641661483,72.21069887365515,Fridge repair|TV installation|Fridge installation,4.42,0.87,7.91,299
P436,16.149130468352695,91.30099955560965,Fridge installation|TV repair,4.86,0.76,27.37,230
P437,24.914467281227353,92.42469164397448,TV repair|Fridge repair|Fridge installation,4.1,0.69,2.94,62
P438,20.067521414061677,90.0287314322941,Fridge installation|TV repair,3.38,0.89,26.27,83
P439,24.990078865152057,86.11873202089268,Fridge repair|TV installation,3.14,0.87,8.77,62
P440,31.31479671902309,84.02252805482878,Fridge installation|Fridge repair,4.04,0.66,23.71,21
P441,22.40416726172045,76.24394869489798,Fridge repair,3.27,0.85,3.52,213
P442,19.6709524855764,70.97969932112028,Fridge repair|Fridge installation,3.38,0.91,22.02,223
P443,28.50231813621577,69.8179990270341,Fridge repair|TV repair,4.68,0.6,8.91,166
P444,34.99573378976345,91.97472513799953,Fridge installation|TV repair|Fridge repair,3.26,0.83,26.26,109
P445,34.30879482525805,95.34653068766524,TV repair,3.84,0.75,28.22,188
P446,10.589396211241615,87.92355872859403,TV repair|Fridge repair,3.99,0.76,19.72,129
P447,27.599584647465758,72.03435961784155,Fridge repair|TV repair|Fridge installation,3.51,0.95,7.12,33
P448,30.070095917272706,95.57240852420881,Fridge repair|Fridge installation|TV repair,4.41,0.72,4.95,220
P449,26.68032742280156,69.3973943594056,Fridge repair|Fridge installation,3.72,0.98,16.01,50
P450,21.80306419933802,71.21834821296929,TV repair|TV installation,4.27,0.91,2.08,22
P451,20.07862852521249,91.84321671767627,Fridge repair|TV installation|TV repair,4.7,0.68,20.41,109
P452,27.65658280899128,85.62481154532895,TV installation|TV repair|Fridge installation,3.59,0.65,20.25,283
P453,29.375799962529484,96.26316252872456,TV repair,3.1,0.87,15.11,74
P454,33.81623507644906,76.33487829750182,Fridge repair|TV repair,3.74,0.62,5.12,147
P455,23.770366108120882,70.89613781294916,TV installation|Fridge installation,4.38,0.7,27.51,267
P456,8.56050129661043,71.6066835710148,TV repair|Fridge repair|TV installation,3.83,0.8,13.32,26
P457,34.27591068490459,75.73358070319735,TV installation,4.45,0.95,3.17,239
P458,30.10696192863622,81.19264779572002,Fridge repair|TV installation,3.53,0.69,5.68,292
P459,24.685306694295125,70.21516340475222,TV repair|Fridge installation,3.77,0.75,7.09,233
P460,16.505949712636376,90.42111434364148,Fridge installation,4.04,0.74,12.41,25
P461,24.47468285779815,87.2272130381115,TV installation,4.1,0.95,20.92,169
P462,34.05825753557034,90.71275398566016,TV repair|Fridge installation|Fridge repair,4.56,0.78,13.14,141
P463,34.08420116383695,88.5939275221439,Fridge installation|TV installation,4.87,0.84,15.26,133
P464,21.74048502354045,69.67748903396766,TV installation|Fridge installation,4.92,0.98,23.99,105
P465,26.877762718424105,86.69314406752797,Fridge repair|Fridge installation,4.12,0.91,7.74,99
P466,13.67915943989383,72.0832855178876,TV repair|Fridge installation|Fridge repair,4.24,0.91,18.19,276
P467,36.467946391720986,83.29069024654244,TV repair,4.81,0.67,20.0,58
P468,35.47446223800696,77.78286408949369,TV repair|TV installation|Fridge repair,4.45,0.82,3.7,183
P469,9.80389355877638,72.27178828409014,Fridge installation|TV installation|Fridge repair,3.02,0.85,14.53,63
P470,20.053623413891266,76.75558430224756,Fridge repair|TV repair,4.52,0.74,28.57,55
P471,10.21093732123337,75.96641063638887,TV repair|TV installation|Fridge repair,4.61,0.78,17.3,232
P472,9.273098336647148,72.80674361478452,Fridge repair,3.89,0.68,3.4,170
P473,11.97297282855647,96.8544597104277,Fridge installation|Fridge repair|TV installation,4.05,0.76,20.46,178
P474,13.710845429149423,95.59146450049313,TV installation,4.99,0.88,29.47,148
P475,21.30994090194166,94.66223473260752,TV repair|Fridge installation,3.35,0.69,2.36,269
P476,32.052357181796864,89.23155559844572,Fridge repair,3.71,0.88,13.07,256
P477,19.39101949847096,92.77243528388517,TV installation,4.55,0.72,8.5,48
P478,30.65911637781778,95.84486575713362,Fridge repair|TV installation,4.53,0.94,18.89,83
P479,30.748204882099113,78.93258071586212,TV repair,4.1,0.92,3.29,179
P480,17.32842970012691,92.59322059844304,Fridge installation|TV repair,4.46,0.64,14.0,150
P481,8.012840661679029,94.14010980261611,Fridge installation,3.31,1.0,28.74,138
P482,9.30242767087286,90.06922978136637,TV installation|Fridge repair|Fridge installation,3.74,0.76,23.12,172
P483,9.673384924061066,80.88659512800392,Fridge installation,3.55,0.85,29.79,190
P484,18.398775384221324,87.04230113752841,TV repair|TV installation|Fridge installation,3.48,0.68,27.71,125
P485,8.798056369072043,92.3546687022204,TV repair|TV installation,4.5,0.69,28.78,287
P486,33.136340280674005,76.19188357533378,Fridge installation|Fridge repair|TV installation,4.9,0.83,14.23,158
P487,22.984253171561765,90.00451135896243,Fridge installation|TV installation|TV repair,3.56,0.74,27.03,163
P488,33.884188597107766,80.16399182476209,TV repair|TV installation,4.56,0.79,15.93,125
P489,13.929365695586643,75.40396321861402,Fridge installation,3.59,0.84,2.92,280
P490,33.50540055111566,81.34006947184317,Fridge repair|TV repair|TV installation,3.19,0.93,3.33,173
P491,28.11492366674006,90.36256165970471,TV installation,4.31,0.66,26.52,190
P492,16.191700364730107,80.33161737769312,Fridge installation|Fridge repair,3.08,0.65,23.44,258
P493,9.778597713655195,78.50311138916312,Fridge installation,4.45,0.68,7.7,94
P494,16.81433285539579,74.68208320140315,Fridge repair|TV repair,3.0,0.89,29.07,47
P495,29.220017360362174,86.57843219127501,TV installation|TV repair,3.83,0.9,19.07,39
P496,17.433558886667903,88.66601865985687,TV repair|Fridge repair|Fridge installation,4.63,0.67,12.39,56
